Date,رقم القيد,              ,اسم المشروع معدل,اسم المشروع,Type,Amount,Code
1-Sep-22,2115,تسوية عملاء مقاولات يونيه 2022 - تسوية مستخلصات ميزانيه سبتمبر,مبنى خدمات الفحص الفني - العبور,مبنى خدمات الفحص الفني - العبور,المقاولات,8505738.47,4080
1-Sep-22,2116,تسوية عملاء مقاولات يونيه 2022 - تسوية مستخلصات ميزانيه سبتمبر,مصنع المصرية الألمانية لصناعة المكرونة,مصنع المصرية الألمانية لصناعة المكرونة,المقاولات,4977218.99,4129
1-Sep-22,2117,تسوية عملاء مقاولات يونيه 2022 - تسوية مستخلصات ميزانيه سبتمبر,ستون بارك,ستون بارك,المقاولات,9583465.98,4118
1-Sep-22,2118,تسوية عملاء مقاولات يونيه 2022 - تسوية مستخلصات ميزانيه سبتمبر,معسكر امن قنا,معسكر امن قنا,المقاولات,10617049.74,4096
1-Sep-22,2119,تسوية عملاء مقاولات يونيه 2022 - تسوية مستخلصات ميزانيه سبتمبر,مبنى خدمات الفحص الفنى - بالقطامية ,مبنى خدمات الفحص الفنى - بالقطامية ,المقاولات,326908.96,4085
1-Sep-22,2120,تسوية عملاء مقاولات يونيه 2022 - تسوية المستخلص الختامى بعد الصرف,مبنى خدمات الفحص الفنى - 15مايو,مبنى خدمات الفحص الفنى - 15مايو,المقاولات,3085714.29,4093
1-Sep-22,2125,تسوية عملاء مقاولات يونيه 2022 - تسوية مستخلص رقم 9 بعد الصرف ومستخلصات ميزانيه سبتمبر,مبنى خدمات الفحص الفنى - سوهاج ,مبنى خدمات الفحص الفنى - سوهاج ,المقاولات,21052329.47,4094
1-Sep-22,2126,تسوية عملاء مقاولات يونيه 2022 - تسوية مستخلص رقم 2 بعد الصرف ومستخلصات ميزانيه سبتمبر,مبنى خدمات الفحص الفني - اسوان,مبنى خدمات الفحص الفني - اسوان,المقاولات,7079371.59,4124
1-Sep-22,2127,تسوية عملاء مقاولات يونيه 2022 - تسوية مستخلصات ميزانيه سبتمبر,دار الايتام بالعبور,دار الايتام بالعبور,المقاولات,0,4102
1-Sep-22,2128,تسوية عملاء مقاولات يونيه 2022 - تسوية مستخلصات ارقام من 11 الى 14 بعد الصرف,محطه الهنادى - الأقصر,محطه الهنادى - الأقصر,المقاولات,22854070.17,4100
1-Sep-22,2129,تسوية عملاء مقاولات يونيه 2022 - تسوية مستخلصات ميزانيه سبتمبر,22عمارة القاهرة,22عمارة القاهرة,المقاولات,2271184.05,4082
1-Sep-22,2135,تسوية عملاء مقاولات يونيه 2022 - تسوية مستخلصات ميزانيه سبتمبر,نفق 26 يوليو,نفق 26 يوليو,المقاولات,24360500,4131
1-Sep-22,2136,تسوية عملاء مقاولات يونيه 2022 - تسوية مستخلصات ميزانيه سبتمبر,مستقبل مصر,مستقبل مصر,المقاولات,155953270.5,4125
1-Sep-22,2137,تسوية عملاء مقاولات يونيه 2022 - تسوية مستخلصات ميزانيه سبتمبر,كوبرى الطريق الابيض,كوبرى الطريق الابيض,المقاولات,105626727.3,4130
1-Sep-22,2138,تسوية عملاء مقاولات يونيه 2022 - تسوية مستخلصات ميزانيه سبتمبر,كوبرى الفرقه الخامسه,كوبرى الفرقه الخامسه,المقاولات,527159.6,4128
1-Sep-22,2139,تسوية عملاء مقاولات يونيه 2022 - تسوية مستخلصات ميزانيه سبتمبر,كوبرى تقاطع الاسمرات مع محور الشهيد,كوبرى تقاطع الاسمرات مع محور الشهيد,المقاولات,1731604.98,4115
1-Sep-22,2141,تسوية عملاء مقاولات يونيه 2022 - تسوية مستخلصات ميزانيه سبتمبر,كبارى جمصه,كبارى جمصه,المقاولات,21742802.86,4117
1-Sep-22,2142,تسوية عملاء مقاولات يونيه 2022 - تسوية مستخلصات ميزانيه سبتمبر,مبنى الحافلات – العاصمة الإدارية,مبنى الحافلات – العاصمة الإدارية,المقاولات,1456720,4107
1-Sep-22,2143,تسوية عملاء مقاولات يونيه 2022 - تسوية مستخلص رقم 5 قبل الصرف ومستخلصات ميزانيه سبتمبر,شاليهات تلال السخنه - Z4,شاليهات تلال السخنه - Z4,المقاولات,388339.7,4132
1-Sep-22,2144,تسوية عملاء مقاولات يونيه 2022 - تسوية مستخلص رقم 2 قبل الصرف ومستخلصات ميزانيه سبتمبر,اعمال ترابيه والحوائط السانده تلال السخنه - Z6,اعمال ترابيه والحوائط السانده تلال السخنه - Z6,المقاولات,2440233.65,4119
1-Sep-22,2145,تسوية عملاء مقاولات يونيه 2022 - تسوية مستخلصات ميزانيه سبتمبر,مديريه امن الأقصر,مديريه امن الأقصر,المقاولات,78508242.89,4101
1-Sep-22,2151,تسوية عملاء مقاولات يونيه 2022 - تسوية مستخلصات ميزانيه سبتمبر,الاسماعيليه الجديده,4ع الحى الرابع 173م - الاسماعيليه ,المقاولات,1320860,4070
1-Sep-22,2152,تسوية عملاء مقاولات يونيه 2022 - تسوية مستخلص3 بعد الصرف,الاسماعيليه الجديده,4ع الحى الرابع 173م - الاسماعيليه ,المقاولات,85594.4,4070
1-Sep-22,2140,تسوية عملاء مقاولات يونيه 2022 - تسوية مستخلص3 بعد الصرف,كوبرى تقاطع محمود على فهمى مع الاسمرات,كوبرى تقاطع محمود على فهمى مع الاسمرات,المقاولات,682509.94,4116
1-Sep-22,92,خصم نتيجه  رد حجز الوحدتين 5 عمارة 157 و 6 عمارة 158 - صفاء محمود احمد مجاهد,رؤية ( وحدات مباعه ),رؤية ( وحدات مباعه ),الاستثمار,574299.38,7003
1-Aug-22,1851,مبيعات اسمنت بدايه للطرق والمقاولات,المخزن,المخزن,مخزن الاسمنت,285276.32,9001
1-Sep-22,2857,بدايه للطرق والمقاولات,المخزن,المخزن,مخزن الاسمنت,72682.02,9001
1-Sep-22,2100,تسوية عملاء مقاولات يونيه 2022 - تسوية مستخلصات ميزانيه سبتمبر,مركز شرطه حجازة,مركز شرطه حجازة,المقاولات,-1344096.7,4143
1-Sep-22,2100,تسوية عملاء مقاولات يونيه 2022 - تسوية مستخلصات ميزانيه سبتمبر,مركز شرطه النمسا,مركز شرطه النمسا,المقاولات,-947155.1,4144
1-Sep-22,2100,تسوية عملاء مقاولات يونيه 2022 - تسوية مستخلصات ميزانيه سبتمبر,مركز شرطه جراجوس,مركز شرطه جراجوس,المقاولات,-21252.53,4145
1-Sep-22,0,تسوية ايراد السعوديه عن الربع الثالث,عملية سارى - السعوديه,عملية سارى - السعوديه,السعوديه,-8515911,8001
1-Dec-22,1668,تعديل القيد رقم 92 شهر سبتمبر - رد حجز الوحده 5 عمارة 157 - صفاء محمود احمد,رؤية ( وحدات مباعه ),رؤية ( وحدات مباعه ),الاستثمار,-574299.38,7003
1-Dec-22,1676,تسوية عملاء مقاولات - تسوية مستخلصات ميزانيه 31/12/2022,مركز شرطه الرمادى,مركز شرطه الرمادى,المقاولات,1661080.34,4138
1-Dec-22,1676,تسوية عملاء مقاولات - تسوية مستخلصات ميزانيه 31/12/2022,مركز شرطه كلابشه,مركز شرطه كلابشه,المقاولات,2837708.91,4140
1-Dec-22,1676,تسوية عملاء مقاولات - تسوية مستخلصات ميزانيه 31/12/2022,مركز شرطه الرديسه,مركز شرطه الرديسه,المقاولات,2448615.25,4137
1-Dec-22,1676,تسوية عملاء مقاولات - تسوية مستخلصات ميزانيه 31/12/2022,مركز شرطه البوصيليه,مركز شرطه البوصيليه,المقاولات,4111951.84,4141
1-Dec-22,1676,تسوية عملاء مقاولات - تسوية مستخلصات ميزانيه 31/12/2022,مركز شرطه القناطر,مركز شرطه القناطر,المقاولات,1159918.94,4142
1-Dec-22,1676,تسوية عملاء مقاولات - تسوية مستخلصات ميزانيه 31/12/2022,مركز شرطه النخيله,مركز شرطه النخيله,المقاولات,694585.42,4148
1-Dec-22,1684,تسوية عملاء مقاولات - تسوية مستخلصات ميزانيه 31/12/2022,الاسماعيليه الجديده,4ع الحى الرابع 173م - الاسماعيليه ,المقاولات,131542.86,4070
1-Dec-22,1684,تسوية عملاء مقاولات - تسوية مستخلصات ميزانيه 31/12/2022,الاسماعيليه الجديده,4ع الحى الرابع 173م - الاسماعيليه ,المقاولات,14677.14,4070
1-Dec-22,1684,تسوية عملاء مقاولات - تسوية مستخلصات ميزانيه 31/12/2022,الاسماعيليه الجديده,20ع الحى الثانى 160م - الاسماعيليه ,المقاولات,1218453.28,4067
1-Dec-22,1684,تسوية عملاء مقاولات - تسوية مستخلصات ميزانيه 31/12/2022,الاسماعيليه الجديده,4ع الحى الثانى 160م - الاسماعيليه ,المقاولات,39037.45,4068
1-Dec-22,1684,تسوية عملاء مقاولات - تسوية مستخلصات ميزانيه 31/12/2022,الاسماعيليه الجديده,8ع الحى الثانى 173م - الاسماعيليه ,المقاولات,1786201.19,4065
1-Dec-22,1684,تسوية عملاء مقاولات - تسوية مستخلصات ميزانيه 31/12/2022,الاسماعيليه الجديده,2ع الحى الثانى 160م - الاسماعيليه ,المقاولات,256528.93,4069
1-Dec-22,1684,تسوية عملاء مقاولات - تسوية مستخلصات ميزانيه 31/12/2022,الاسماعيليه الجديده,7ع الحى الخامس 173م - الاسماعيليه ,المقاولات,6307567.2,4066
1-Dec-22,1685,تسوية عملاء مقاولات - تسوية مستخلص ختامى رقم 2,كوبري تقاطع ترسا مع المريوطية - اللبيني ,كوبري تقاطع ترسا مع المريوطية - اللبيني ,المقاولات,7619047.62,4098
1-Dec-22,1692,تسوية عملاء مقاولات - تسوية مستخلصات ميزانيه 31/12/2022,سجن سوهاج المطور,سجن سوهاج المطور,المقاولات,148445681,4126
1-Dec-22,1693,تسوية عملاء مقاولات - تسوية مستخلصات ميزانيه 31/12/2022,مديريه امن الأقصر,مديريه امن الأقصر,المقاولات,86184283.57,4101
1-Dec-22,1694,تسوية عملاء مقاولات - تسوية مستخلصات ميزانيه 31/12/2022,مديريه امن اسيوط,مديريه امن اسيوط,المقاولات,46948406.89,4121
1-Dec-22,1695,تسوية عملاء مقاولات - تسوية مستخلصات ميزانيه 31/12/2022,العاصمه الادرايه,العاصمه الادرايه,المقاولات,20050727.48,4058
1-Dec-22,1696,تسوية عملاء مقاولات - تسوية مستخلصات ميزانيه 31/12/2022,شاليهات تلال السخنه - Z4,شاليهات تلال السخنه - Z4,المقاولات,3957838.3,4132
