Date,رقم القيد,              ,اسم المشروع معدل,اسم المشروع,Type,Amount,Code
9/1/2020,1459,تسوية عملاء مقاولات تسوية مستخلص ميزانيه 2020/9/30,محطه قريه الريد,محطه قريه الريد,المقاولات,3339409.43,4010
9/1/2020,1460,تسوية عملاء مقاولات تسوية مستخلص ميزانيه 2020/9/30,مبنى خدمات الفحص الفني - بورسعيد,مبنى خدمات الفحص الفني - بورسعيد,المقاولات,20753059.29,4079
9/1/2020,1562,مبيعات خرسانه الجيزه,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,151578.95,3001
9/1/2020,1563,مبيعات خرسانه الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,49644.74,3001
9/1/2020,1564,مبيعات خرسانه الوادى,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,27210.53,3001
9/1/2020,1565,مبيعات خرسانه AHM,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,21842.11,3001
9/1/2020,1566,مبيعات خرسانه هاى ايجي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,73070.18,3001
9/1/2020,1567,مبيعات خرسانه D.C.I ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,87368.42,3001
9/1/2020,1568,مبيعات خرسانه بنادر ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,6842.11,3001
9/1/2020,1569,مبيعات خرسانه القاهره ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,173807.02,3001
9/1/2020,1570,مبيعات خرسانه سكوير ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,7723.68,3001
9/1/2020,2093,قيمة مبيعات الاسمنت - شركة النيل,المخزن,المخزن,مخزن الاسمنت,210374.47,9001
9/1/2020,,تسوية ايراد السعوديه,عملية سارى - مقاولات,عملية سارى - مقاولات,تكاليف السعوديه,8168836,8001
10/1/2020,536,مبيعات اسمنت النيل للخرسانه,المخزن,المخزن,مخزن الاسمنت,1363307.02,9001
10/1/2020,537,مبيعات اسمنت النيل للخرسانه,المخزن,المخزن,مخزن الاسمنت,906246.97,9001
10/1/2020,538,مبيعات خرسانه الجيزه,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,120236.84,3001
10/1/2020,539,مبيعات خرسانه الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,8964.91,3001
10/1/2020,540,مبيعات خرسانه الوادى,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,59570.18,3001
10/1/2020,541,مبيعات خرسانه AHM,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,43684.21,3001
10/1/2020,542,مبيعات خرسانه بنادر,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,19657.89,3001
10/1/2020,543,مبيعات خرسانه القاهره,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,53421.05,3001
10/1/2020,544,مبيعات خرسانه سكوير,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,13745.61,3001
10/1/2020,545,مبيعات خرسانه الجيزه,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,116184.21,3001
10/1/2020,546,مبيعات خرسانه الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,12929.82,3001
10/1/2020,547,مبيعات خرسانه الوادى,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,133719.3,3001
10/1/2020,548,مبيعات خرسانه DCI,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,9828.95,3001
10/1/2020,549,مبيعات خرسانه القاهره,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,132894.73,3001
10/1/2020,550,مبيعات خرسانه سكوير,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,6785.09,3001
10/1/2020,551,مبيعات خرسانه الوادى,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,17837.72,3001
10/1/2020,866,النيل للخرسانه,المخزن,المخزن,مخزن الاسمنت,1318735.39,9001
10/1/2020,928,تسوية عملاء استثمار عقارى - اثبات ايراد استثمار عقارى,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار العقارى,42420,7001
10/1/2020,929,تسوية عملاء استثمار عقارى - اثبات خصم تعجيل السداد لعملاء الاستثمار العقارى,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار العقارى,-300,7001
10/1/2020,929,تسوية عملاء استثمار عقارى - اثبات خصم تعجيل السداد لعملاء الاستثمار العقارى, الشمس 70 ( وحدات مباعه ), الشمس 70 ( وحدات مباعه ),الاستثمار العقارى,-1530,7004
10/1/2020,929,تسوية عملاء استثمار عقارى - اثبات خصم تعجيل السداد لعملاء الاستثمار العقارى,نزهة العبور ( وحدات مباعه ),نزهة العبور ( وحدات مباعه ),الاستثمار العقارى,-364,7007
10/1/2020,929,تسوية عملاء استثمار عقارى - اثبات خصم تعجيل السداد لعملاء الاستثمار العقارى,رؤية ( وحدات مباعه ),رؤية ( وحدات مباعه ),الاستثمار العقارى,-15674,7003
10/1/2020,1225,النيل للخرسانه,المخزن,المخزن,مخزن الاسمنت,1306712.81,9001
10/1/2020,1414,مبيعات خرسانه الجيزه,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,217228.07,3001
10/1/2020,1415,مبيعات خرسانه الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,91254.39,3001
10/1/2020,1416,مبيعات خرسانه الوادى,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,92574.56,3001
10/1/2020,1417,مبيعات خرسانه AHM,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,10921.05,3001
10/1/2020,1418,مبيعات خرسانه هاى ايجي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,87368.42,3001
10/1/2020,1419,مبيعات خرسانه هاى DCI,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,29122.81,3001
10/1/2020,1420,مبيعات خرسانه بنادر ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,93491.23,3001
10/1/2020,1421,مبيعات خرسانه القاهره ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,75157.89,3001
10/1/2020,1422,مبيعات خرسانه سكوير ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,6842.11,3001
10/1/2020,1700,تسوية عملاء مقاولات - الغاء التعليه الثبته في ميزانيه 30/9/2020,57ع. رؤية,57ع. رؤية,المقاولات,11000000,4023
10/1/2020,1701,تسوية عملاء مقاولات - الغاء جزء من التعليه الثبته في ميزانيه 30/9/2020,مبنى خدمات الفحص الفني - بورسعيد,مبنى خدمات الفحص الفني - بورسعيد,المقاولات,10000000,4079
10/1/2020,1702,تسوية عملاء مقاولات - الغاء جزء من التعليه الثبته في ميزانيه 30/9/2020,كوبرى طه حسين,كوبرى طه حسين,المقاولات,2857142.86,4083
10/1/2020,1703,تسوية عملاء مقاولات - الغاء جزء من التعليه الثبته في ميزانيه 30/9/2020,تشطيبات مول غرب الشروق,تشطيبات مول غرب الشروق,المقاولات,6666666.67,4062
10/1/2020,1704,تسوية عملاء مقاولات - اثبات الايراد من مستخلصات  ميزانيه 30/9/2020,العاصمه الادرايه,العاصمه الادرايه,المقاولات,7619047.62,4058
10/1/2020,1705,تسوية عملاء مقاولات - اثبات الايراد من مستخلصات  ميزانيه 30/9/2020,مول ستون ستريت,مول ستون ستريت,المقاولات,3000000,4075
10/1/2020,1706,تسوية عملاء مقاولات - اثبات الايراد من مستخلصات  ميزانيه 30/9/2020,22عمارة القاهرة,22عمارة القاهرة,المقاولات,2500000,4082
10/1/2020,1707,تسوية عملاء مقاولات - اثبات الايراد من مستخلصات  ميزانيه 30/9/2020,محطة معالجة مياه الصرف بجبال السخنة,محطة معالجة مياه الصرف بجبال السخنة,المقاولات,3000000,4086
11/1/2020,854, مبيعات خرسانه الجيزه,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,88789.47,3001
11/1/2020,855, مبيعات خرسانه القاهره,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,365192.98,3001
11/1/2020,856, مبيعات خرسانه الوادى,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,55184.21,3001
11/1/2020,857, مبيعات خرسانه الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,40122.81,3001
11/1/2020,858, مبيعات خرسانه سكوير,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,23877.19,3001
11/1/2020,859, مبيعات خرسانه AHM,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,13684.21,3001
11/1/2020,860, مبيعات خرسانه DCI,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,10921.05,3001
11/1/2020,861, مبيعات خرسانه هاي ايجي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,21842.11,3001
11/1/2020,862, مبيعات خرسانه الجيزه ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,90280.7,3001
11/1/2020,863, مبيعات خرسانه الميدان ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,2736.84,3001
11/1/2020,864, مبيعات خرسانه الوادى ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,29122.81,3001
11/1/2020,865, مبيعات خرسانه AHM ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,50447.37,3001
11/1/2020,866, مبيعات خرسانه DCI ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,33491.23,3001
11/1/2020,867, مبيعات خرسانه بنادر ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,189578.95,3001
11/1/2020,868, مبيعات خرسانه القاهره ,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,441578.95,3001
11/1/2020,873,تسوية عملاء مقاولات نوفمبر - الغاء التعويضات والبنود المستجده بناءا على المذكرة,محطة الريسه,محطة الريسه,المقاولات,-5693774.32,4056
11/1/2020,874,تسوية عملاء مقاولات نوفمبر - الغاء التعويضات والبنود المستجده بناءا على المذكرة,محطه قريه الريد,محطه قريه الريد,المقاولات,-1886400,4010
11/1/2020,875,تسوية عملاء مقاولات نوفمبر - الغاء التعويضات والبنود المستجده بناءا على المذكرة,محطه صدر الحيطان,محطه صدر الحيطان,المقاولات,-1886400,4009
